species	superkingdom	phylum	class	order	family
2924122744	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae
2924126832	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae
2924135715	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae
2924139863	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae
2924300710	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae
2924305719	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae
2924407624	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae
2924411696	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae
2924420623	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae
2924424950	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae
2924429072	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae
2924441980	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae
2924445982	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae
2924450672	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae
2924454930	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae
2924703915	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae
2924769383	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae
2924792026	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae
2924884966	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae
2924890592	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae
2924991499	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae
2925007573	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
2925010546	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
2925013478	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
2925024407	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
2925027207	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
2925039156	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
2925047346	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
2925057819	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Nocardiaceae
2925072211	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Nocardiaceae
2925276867	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae
2925320518	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae
2925550169	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae
2925590669	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae
2925606429	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae
2925612137	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae
2925621278	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae
2925732014	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae
2925776426	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae
2925982529	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae
2925987863	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
2925994816	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae
2926002309	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae
2926006865	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae
2926012505	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Nocardiaceae
2926017549	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae
2926022479	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae
2926026475	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae
2926075530	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae
2926079777	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae
2926084125	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae
2926088798	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
2926093512	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae
2926097986	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
2926103950	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
2926109320	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae
2926113190	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
2926119900	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
2926126794	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
2926133686	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
2926140224	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
2926146810	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
2926154398	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
2926161103	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
2926167175	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
2926174233	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
2926181291	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
2926188239	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
2926195199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
2926201897	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
2926208604	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae
2926214390	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
2926221411	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae
2926225606	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
2926231930	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae
2926236196	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae
2926243618	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae
2926248961	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae
2926253473	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae
2926257346	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae
2926263102	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae
2926268220	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae
2926272565	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae
2926277471	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae
2926281791	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae
2926286580	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae
2926293006	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae
2926297428	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae
2926303792	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae
2926309460	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae
2926315868	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae
2926323807	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae
2926330199	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae
2926335596	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae
2926340226	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae
2926345157	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae
2926349465	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae
2926353618	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae
2926357765	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae
2926361810	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae
2926366156	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae
2926370502	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae
2926374388	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae
2926379318	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae
2926383366	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae
2926387974	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae
2926393733	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae
2926398486	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae
2926403945	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae
2926409830	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae
2926419736	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanocalculaceae
2926421783	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae
2926642366	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae
2926676806	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae
2926682867	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanocalculaceae
2926754445	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae
2926760298	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae
637000001	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae
637000004	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae
637000005	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae
637000007	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Anaeromyxobacteraceae
637000010	Bacteria	Aquificae	Aquificae	Aquificales	Aquificaceae
637000012	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae
637000019	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae
637000030	Bacteria	Proteobacteria	Oligoflexia	Bdellovibrionales	Bdellovibrionaceae
637000051	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae
637000052	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae
637000053	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae
637000058	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae
637000060	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae
637000061	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae
637000072	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae
637000073	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae
637000074	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae
637000075	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae
637000076	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae
637000079	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae
637000081	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae
637000087	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae
637000088	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Azonexaceae
637000090	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae
637000093	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae
637000094	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae
637000095	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae
637000096	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae
637000103	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae
637000118	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae
637000119	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae
637000120	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae
637000121	Bacteria	Cyanobacteria	Gloeobacteria	Gloeobacterales	Gloeobacteraceae
637000128	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Hahellaceae
637000129	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae
637000135	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae
637000136	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae
637000137	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae
637000155	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae
637000157	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae
637000161	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae
637000162	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae
637000166	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae
637000167	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae
637000171	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae
637000187	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae
637000192	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae
637000193	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae
637000194	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae
637000195	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae
637000197	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae
637000199	Bacteria	Cyanobacteria	NA	Nostocales	Nostocaceae
637000201	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae
637000204	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae
637000205	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae
637000206	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae
637000208	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
637000210	Bacteria	Cyanobacteria	NA	Synechococcales	Prochloraceae
637000211	Bacteria	Cyanobacteria	NA	Synechococcales	Prochloraceae
637000212	Bacteria	Cyanobacteria	NA	Synechococcales	Prochloraceae
637000213	Bacteria	Cyanobacteria	NA	Synechococcales	Prochloraceae
637000214	Bacteria	Cyanobacteria	NA	Synechococcales	Prochloraceae
637000216	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae
637000217	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae
637000218	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae
637000221	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae
637000226	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae
637000227	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae
637000230	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae
637000234	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae
637000236	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae
637000237	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae
637000238	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae
637000240	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae
637000249	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae
637000250	Bacteria	Bacteroidetes	NA	Bacteroidetes Order II. Incertae sedis	Rhodothermaceae
637000258	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae
637000259	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae
637000260	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae
637000267	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae
637000271	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae
637000304	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae
637000307	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae
637000308	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae
637000309	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae
637000310	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae
637000311	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae
637000312	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae
637000313	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae
637000314	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae
637000315	Bacteria	Cyanobacteria	NA	Synechococcales	Merismopediaceae
637000318	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae
637000320	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae
637000321	Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae
637000322	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae
637000323	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae
637000324	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Thiobacillaceae
637000325	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae
637000326	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae
637000329	Bacteria	Cyanobacteria	NA	Oscillatoriales	Microcoleaceae
637000350	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae
637000353	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae
638154502	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae
638154503	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae
638154504	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae
638154505	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae
638154507	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae
638154508	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae
638154512	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Picrophilaceae
638154513	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae
638154514	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae
638154515	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae
638154517	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae
638154518	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae
638154519	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae
638154520	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae
638154521	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Thermoplasmataceae
638154522	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Thermoplasmataceae
638341009	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae
638341014	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae
638341020	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae
638341056	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae
638341059	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
638341060	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae
638341074	Bacteria	Cyanobacteria	NA	Chroococcales	Aphanothecaceae
638341078	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae
638341081	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae
638341092	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Ferroplasmaceae
638341093	Bacteria	Bacteroidetes	Flavobacteriia	NA	NA
638341106	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae
638341107	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae
638341115	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
638341119	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae
